OLD_SERVICE_TITLE,OLD_SERVICE_URL,AUTHORITATIVE_AGO_TITLE,AUTHORITATIVE_AGO_SERVICE_URL,UPDATED_URL,AUTHORITATIVE_AGO_ITEMID,ASSOCIATED_DEPRECATED_ITEMIDS,ASSOCIATED_DEPRECATED_URLS
ogc geophysical ancillary features (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/363,OGC Geophysical Ancillary Features (Public Version),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/55,YES,78669d2e795a404b8570e298b82fce8e,17d32357f2a94ed7b2cf5ce0b416da15,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/363
ogc geophysical final plans (1996-2004),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/405,OGC Geophysical Final Plans (1996-2004),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/18,YES,0b6dabe9fd50400b859a9bf9877fbe29,3895a137cd3547df9430c386ad35d695,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/405
ogc geophysical final plans (2002-2006),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/717,OGC Geophysical Final Plans (2002-2006),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/67,YES,c7ca1bd1e22549dcb505677115b7eb86,e98d7f56415540d895469283c57d71e6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/717
ogc geophysical misfired charges,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/397,OGC Geophysical Misfired Charges,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/65,YES,8a7224ebed5b4130970db291cf461c21,20911d5c625b494b8dbfbc9b45fd70c9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/397
ogc oil and gas administrative zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/606,OGC Oil and Gas Administrative Zones,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/22,YES,c7c9e0296ccb4f1f965f11184f1376e2,2ce362ded17c41e5b6502771a26cc2fc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/606
ogc oil and gas fields,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/234,OGC Oil and Gas Fields,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/75,YES,91d6444a7df04922b8da4f678d61ae27,b391d0dc36b649cb86084d06d7af802c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/234
ogc oil and gas management areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/22,OGC Oil and Gas Management Areas,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/47,YES,0e9f7aa5574a4eb698602b630d2b2928,85106b7923cc4244aeafa183e04b9726,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/22
ogc oil and gas regional fields,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/719,OGC Oil and Gas Regional Fields,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/53,YES,52406027077345f899f4db21eb4f6636,e1daded841154e848a8cd8e4d942a133,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/719
ogc oil and gas well naming index,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/424,OGC Oil and Gas Well Naming Index,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/19,YES,9dd11d6faffd4d76ab9f02d8ce518e3a,0c9deadae80f4adc91f76db54e2195ca,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/424
ogc petroleum development roads pre-2006 (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/368,OGC Petroleum Development Roads Pre-2006 (Public Version),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/9,YES,5057504d897f4a81a872cf37bce3ca23,62d57a8fd96343ce860c79ced07589eb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/368
ogc pool breaklines (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/64,OGC Pool Breaklines (Public Version),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/31,YES,8f026b0d822442a0b35a17daae9b19f8,f9e52b60ff234009aa13c4997e27a96f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/64
ogc pool contours (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/217,OGC Pool Contours (Public Version),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/46,YES,2141d76a8ad14830afbee0a94687153b,cd1e53ffb60f4bbf9f05e56807d99ab7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/217
ogc pool designation areas (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/365,OGC Pool Designation Areas (Public Version),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/23,YES,589eb5bac7a1463295344f7e04c97ed9,a24575f8f21e4583bf5469ab7201f757,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/365
ogc sump locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/67,OGC Sump Locations,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/71,YES,9f30db9dbb434d2b97e8c5d15a6361aa,dcd3098aae8e42678760469d53330485,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/67
ogc unconventional play trends,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/285,OGC Unconventional Play Trends,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/74,YES,84b982625a1f47c998fa93018d85e55f,03f00bc339ab4442b1e34cf732822055,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/285
ogc water management basins,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/289,OGC Water Management Basins,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/21,YES,6d9859817f8b4665b287516b7114b4f8,5f97eebb30ca4cb68abd155bd2e8b3b9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/289
oil and gas commission associated and ancillary applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/685,Oil and Gas Commission Associated and Ancillary Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/15,YES,be3e7a4066a44a9285240258c4eafdd6,a9c71d83da2042e7a5494aff2f0837f8,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/685
oil and gas commission associated and ancillary permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/191,Oil and Gas Commission Associated and Ancillary Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/0,YES,1ede62222f274a9c88c96707cb2e2bf2,f4a4db6047b047b7b219c98d993d66b4,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/191
oil and gas commission changes in and about a stream applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/272,Oil and Gas Commission Changes In and About a Stream Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/72,YES,2c21353af7c144f0b493f2f1d6010c4e,78f987d736e64747ad965e1dd7edac6c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/272
oil and gas commission changes in and about a stream permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/434,Oil and Gas Commission Changes In and About a Stream Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/43,YES,607a1d5bc0004891ab6292b417a308ac,bd9a11f3b0d04c3a929afa71e9db57ce,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/434
oil and gas commission construction corridors,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/90,Oil and Gas Commission Construction Corridors,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/59,YES,4fb1b6d7d6d54448bd55c691c9826180,c26a10d8ef3b4649b8d845c1a0d67e69,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/90
oil and gas commission facility location permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/617,Oil and Gas Commission Facility Location Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/48,YES,c4d9d0a5e0834d1ea4eefa664fcfee0f,b319ecc15d834ef0af84f45e1c63e5a9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/617
oil and gas commission geophysical program applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/349,Oil and Gas Commission Geophysical Program Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/40,YES,3b141b75a2fc4fb48a808a6bd22fe3bd,3436ba3a2b064f818350106c40bb3d40,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/349
oil and gas commission geophysical program permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/706,Oil and Gas Commission Geophysical Program Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/68,YES,f2783ca060a040b8ace7eadb99f164a8,826d867ca6eb47fe9fda79b8f0d3a490,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/706
oil and gas commission ministry of transportation and infrastructure applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/620,Oil and Gas Commission Ministry of Transportation and Infrastructure Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/16,YES,20c36ececd9c47309997828efdfb79f0,af050663353a4011a398d95b80ae565b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/620
oil and gas commission pipeline installation permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/483,Oil and Gas Commission Pipeline Installation Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/10,YES,ea1e1ace4ca54792a9f423c03a6500e7,93e9cdfd68c94435aae2c63bd6e982d4,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/483
oil and gas commission pipeline right of way applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/452,Oil and Gas Commission Pipeline Right of Way Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/8,YES,071ccf585ce447ba858aac2454dd6c89,953beed9a75d4266ad1a58d658b03343,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/452
oil and gas commission pipeline right of way permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/552,Oil and Gas Commission Pipeline Right of Way Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/49,YES,7c0466652c244e8bb68b1a735a4a8c82,ea5ab30991334b32b557db89e23e0981,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/552
oil and gas commission pipeline segment permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/510,Oil and Gas Commission Pipeline Segment Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/28,YES,324d4c07898b49c1b45aa56e38bdaadf,dce26c3b2cda4adfa87cf169301c028c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/510
oil and gas commission pre-2016 facility locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/458,Oil and Gas Commission Pre-2016 Facility Locations,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/69,YES,aa15550b89dc4b22a6a8c91d413651a5,d82061acc3a24331b1527c5ec1693ef3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/458
oil and gas commission pre-2016 waste disposal sites,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/204,Oil and Gas Commission Pre-2016 Waste Disposal Sites,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/27,YES,6545cc58be444b04ab79401f418b0207,612dc2e8f45c41e4bddb62f51a079c67,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/204
oil and gas commission road right of way applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/307,Oil and Gas Commission Road Right of Way Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/63,YES,c8c94a5116864401bca0d85b03c30aa8,7094e39b0ebf47ff81f203f3e50670bf,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/307
oil and gas commission road right of way permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/96,Oil and Gas Commission Road Right of Way Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/1,YES,6348d88f2e39492d8914eaca9c5f5816,181e3bf47ead47509997fa6e430f2a14,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/96
oil and gas commission road segment permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/687,Oil and Gas Commission Road Segment Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/17,YES,e4aad95a760c486294962cc31aabe3fb,a2fdf26938a046bf99cf444c421149e0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/687
oil and gas commission short term water use applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/546,Oil and Gas Commission Short Term Water Use Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/76,YES,ddc06d8f704e4b48b6d25f33e3b2a01f,01b9da5f445e43a388a39f457efd6da1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/546
oil and gas commission short term water use permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/296,Oil and Gas Commission Short Term Water Use Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/5,YES,062d3856c9354c0995fabdaa6b13dfec,cdc2cd3800fd43e29938505fc0ff5e72,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/296
oil and gas commission well/facility area applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/460,Oil and Gas Commission Well-Facility Area Applications,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/24,YES,aeb28a3cfc0b457ca380b6c2c98433cc,5ed38032b7ba44f2b4e032d562e4088a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/460
oil and gas commission well/facility area permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/125,Oil and Gas Commission Well-Facility Area Permits,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/32,YES,64b4ad687eab49fba30a5449a6aba268,d6577590fd9e4b879da23220c6c970e6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/125
oil and gas land plats,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/489,Oil and Gas Land Plats,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/51,YES,7db6d38d5efa4ba9ba7e145e399ff653,41ed86a9b58443d0ae5a7b3f4ff681e0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/489
oil and gas tenure areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/24,Oil and Gas Tenure Areas,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/35,YES,a16c13c4c55243c481260d77048c0156,e51f3302b8124daaac8fbcad9897d2fc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/24
okanagan conservation ranking polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/722,Okanagan Conservation Ranking Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/24,YES,cb2368eeb37d4d0dbbf967dd9c354b2e,28186f62479049229b45e39ccd58135e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/722
old growth management areas - legal - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/294,Old Growth Management Areas - Legal - Current,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_use_planning/MapServer/5,YES,b63d4ddb821142bab59d3862fc6dbe3e,1923f13a74974ea48a6fdc56630703ba,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/294
old growth management areas - non legal - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/241,Old Growth Management Areas - Non Legal - Current,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_use_planning/MapServer/2,YES,2dbbc183b9a94a22b78b63fdba0b6bac,1acdcbf895de44be8ac236e0b5e206dd,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/241
opportunitiesbc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/146,OpportunitiesBC,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/146,NO,30a206f4e65042549f547c56c162d894,ac00e65854d84d169f5b1bb36ba5337b,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/146
orthophoto coverage,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/506,Orthophoto Coverage,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/22,YES,ea4320e919b54ce2a2810f86a7689ecd,c5ee7e2d20254c529b1bc1b9f5a87b0b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/506
"orthophoto index, selective view - all years",https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/366,"Orthophoto Index, Selective View - All Years",https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_reference/MapServer/0,YES,3677f66144244f82a3125bbeb5b18ff6,dde218f64d9c418ebb1e6133c1aa40f1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/366
orthophoto tile points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/504,Orthophoto Tile Points,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/19,YES,88daab4e731b425c920c94c305b5ad1d,4b7993b727af498690994e95a2f61ad7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/504
orthophoto tile polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/208,Orthophoto Tile Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/28,YES,f03066d4085445218800892138a9f1b0,5f85e896831d46f9921ffcbb7c76bdcc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/208
owner and tenant shelter-cost-to-income profiles for community health service areas - 2016 census,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/845,Owner and Tenant Shelter-Cost-to-Income Profiles for Community Health Service Areas - 2016 Census,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_human_cultural_economic/MapServer/42,YES,a1e2f6b76a5742d4b04794128004902f,,
parcel request polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/503,Parcel Request Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/20,YES,94ff9a90847c4ecb99f8535c3b4a1d20,4db66ea3ec314ad99431a27e1c79b9bc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/503
parcelmap bc parcel fabric,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/218,ParcelMap BC Parcel Fabric,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_cadastre/MapServer/0,YES,ce7fd87476b54100a3b158c9dae7e9b7,f6c8dc07d8d9452689907b075382e3ff,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/218
parks and protected areas regional boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/370,Parks and Protected Areas Regional Boundaries,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/8,YES,a833921853fa4298b5ddd5fb6990e2d6,2ab5ca241f8d4730b49a8d11c6435cba,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/370
