OLD_WS_TITLE,OLD_WS_URL,AGO_TITLE,AGO_ITEMID,AGO_WS_URL,URL_UPDATED
ogc geophysical final plans (1996-2004),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/405,OGC Geophysical Final Plans (1996-2004),0b6dabe9fd50400b859a9bf9877fbe29,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/18,YES
ogc geophysical final plans (2002-2006),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/717,OGC Geophysical Final Plans (2002-2006),c7ca1bd1e22549dcb505677115b7eb86,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/67,YES
ogc geophysical misfired charges,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/397,OGC Geophysical Misfired Charges,8a7224ebed5b4130970db291cf461c21,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/65,YES
ogc oil and gas administrative zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/606,OGC Oil and Gas Administrative Zones,c7c9e0296ccb4f1f965f11184f1376e2,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/22,YES
ogc oil and gas fields,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/234,OGC Oil and Gas Fields,91d6444a7df04922b8da4f678d61ae27,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/75,YES
ogc oil and gas management areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/22,OGC Oil and Gas Management Areas,0e9f7aa5574a4eb698602b630d2b2928,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/47,YES
ogc oil and gas regional fields,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/719,OGC Oil and Gas Regional Fields,52406027077345f899f4db21eb4f6636,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/53,YES
ogc oil and gas well naming index,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/424,OGC Oil and Gas Well Naming Index,9dd11d6faffd4d76ab9f02d8ce518e3a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/19,YES
ogc petroleum development roads pre-2006 (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/368,OGC Petroleum Development Roads Pre-2006 (Public Version),5057504d897f4a81a872cf37bce3ca23,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/9,YES
ogc pool breaklines (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/64,OGC Pool Breaklines (Public Version),8f026b0d822442a0b35a17daae9b19f8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/31,YES
ogc pool contours (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/217,OGC Pool Contours (Public Version),2141d76a8ad14830afbee0a94687153b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/46,YES
ogc pool designation areas (public version),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/365,OGC Pool Designation Areas (Public Version),589eb5bac7a1463295344f7e04c97ed9,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/23,YES
ogc sump locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/67,OGC Sump Locations,9f30db9dbb434d2b97e8c5d15a6361aa,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/71,YES
ogc unconventional play trends,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/285,OGC Unconventional Play Trends,84b982625a1f47c998fa93018d85e55f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/74,YES
ogc water management basins,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/289,OGC Water Management Basins,6d9859817f8b4665b287516b7114b4f8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/21,YES
oil and gas commission associated and ancillary applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/685,Oil and Gas Commission Associated and Ancillary Applications,be3e7a4066a44a9285240258c4eafdd6,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/15,YES
oil and gas commission associated and ancillary permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/191,Oil and Gas Commission Associated and Ancillary Permits,1ede62222f274a9c88c96707cb2e2bf2,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/0,YES
oil and gas commission changes in and about a stream applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/272,Oil and Gas Commission Changes In and About a Stream Applications,2c21353af7c144f0b493f2f1d6010c4e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/72,YES
oil and gas commission changes in and about a stream permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/434,Oil and Gas Commission Changes In and About a Stream Permits,607a1d5bc0004891ab6292b417a308ac,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/43,YES
oil and gas commission construction corridors,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/90,Oil and Gas Commission Construction Corridors,4fb1b6d7d6d54448bd55c691c9826180,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/59,YES
oil and gas commission facility location permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/617,Oil and Gas Commission Facility Location Permits,c4d9d0a5e0834d1ea4eefa664fcfee0f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/48,YES
oil and gas commission geophysical program applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/349,Oil and Gas Commission Geophysical Program Applications,3b141b75a2fc4fb48a808a6bd22fe3bd,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/40,YES
oil and gas commission geophysical program permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/706,Oil and Gas Commission Geophysical Program Permits,f2783ca060a040b8ace7eadb99f164a8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/68,YES
oil and gas commission ministry of transportation and infrastructure applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/620,Oil and Gas Commission Ministry of Transportation and Infrastructure Applications,20c36ececd9c47309997828efdfb79f0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/16,YES
oil and gas commission pipeline installation permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/483,Oil and Gas Commission Pipeline Installation Permits,ea1e1ace4ca54792a9f423c03a6500e7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/10,YES
oil and gas commission pipeline right of way applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/452,Oil and Gas Commission Pipeline Right of Way Applications,071ccf585ce447ba858aac2454dd6c89,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/8,YES
oil and gas commission pipeline right of way permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/552,Oil and Gas Commission Pipeline Right of Way Permits,7c0466652c244e8bb68b1a735a4a8c82,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/49,YES
oil and gas commission pipeline segment permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/510,Oil and Gas Commission Pipeline Segment Permits,324d4c07898b49c1b45aa56e38bdaadf,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/28,YES
oil and gas commission pre-2016 facility locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/458,Oil and Gas Commission Pre-2016 Facility Locations,aa15550b89dc4b22a6a8c91d413651a5,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/69,YES
oil and gas commission pre-2016 waste disposal sites,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/204,Oil and Gas Commission Pre-2016 Waste Disposal Sites,6545cc58be444b04ab79401f418b0207,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/27,YES
oil and gas commission road right of way applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/307,Oil and Gas Commission Road Right of Way Applications,c8c94a5116864401bca0d85b03c30aa8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/63,YES
oil and gas commission road right of way permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/96,Oil and Gas Commission Road Right of Way Permits,6348d88f2e39492d8914eaca9c5f5816,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/1,YES
oil and gas commission road segment permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/687,Oil and Gas Commission Road Segment Permits,e4aad95a760c486294962cc31aabe3fb,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/17,YES
oil and gas commission short term water use applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/546,Oil and Gas Commission Short Term Water Use Applications,ddc06d8f704e4b48b6d25f33e3b2a01f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/76,YES
oil and gas commission short term water use permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/296,Oil and Gas Commission Short Term Water Use Permits,062d3856c9354c0995fabdaa6b13dfec,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/5,YES
oil and gas commission well/facility area applications,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/460,Oil and Gas Commission Well-Facility Area Applications,aeb28a3cfc0b457ca380b6c2c98433cc,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/24,YES
oil and gas commission well/facility area permits,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/125,Oil and Gas Commission Well-Facility Area Permits,64b4ad687eab49fba30a5449a6aba268,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/32,YES
oil and gas land plats,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/489,Oil and Gas Land Plats,7db6d38d5efa4ba9ba7e145e399ff653,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/51,YES
oil and gas tenure areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/24,Oil and Gas Tenure Areas,a16c13c4c55243c481260d77048c0156,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/35,YES
okanagan conservation ranking polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/722,Okanagan Conservation Ranking Polygons,cb2368eeb37d4d0dbbf967dd9c354b2e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/24,YES
old growth management areas - legal - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/294,Old Growth Management Areas - Legal - Current,b63d4ddb821142bab59d3862fc6dbe3e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_use_planning/MapServer/5,YES
old growth management areas - non legal - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/241,Old Growth Management Areas - Non Legal - Current,2dbbc183b9a94a22b78b63fdba0b6bac,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_use_planning/MapServer/2,YES
opportunitiesbc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/146,OpportunitiesBC,30a206f4e65042549f547c56c162d894,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/146,NO
orthophoto coverage,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/506,Orthophoto Coverage,ea4320e919b54ce2a2810f86a7689ecd,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/22,YES
"orthophoto index, selective view - all years",https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/366,"Orthophoto Index, Selective View - All Years",3677f66144244f82a3125bbeb5b18ff6,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_reference/MapServer/0,YES
orthophoto tile points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/504,Orthophoto Tile Points,88daab4e731b425c920c94c305b5ad1d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/19,YES
orthophoto tile polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/208,Orthophoto Tile Polygons,f03066d4085445218800892138a9f1b0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/28,YES
owner and tenant shelter-cost-to-income profiles for community health service areas - 2016 census,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/845,Owner and Tenant Shelter-Cost-to-Income Profiles for Community Health Service Areas - 2016 Census,a1e2f6b76a5742d4b04794128004902f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_human_cultural_economic/MapServer/42,YES
parcel request polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/503,Parcel Request Polygons,94ff9a90847c4ecb99f8535c3b4a1d20,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/20,YES
parcelmap bc parcel fabric,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/218,ParcelMap BC Parcel Fabric,ce7fd87476b54100a3b158c9dae7e9b7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_cadastre/MapServer/0,YES
parks and protected areas regional boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/370,Parks and Protected Areas Regional Boundaries,a833921853fa4298b5ddd5fb6990e2d6,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/8,YES
parks and protected areas section boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/142,Parks and Protected Areas Section Boundaries,6759a12f566e4ce5828aa1e2cb73bdf0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/51,YES
pelagic birds (unspecified) - coastal resource information management system (crims),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/304,Pelagic Birds (unspecified) - Coastal Resource Information Management System (CRIMS),46247b1a273140258b5acb30ad86acf9,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/62,YES
pelagic marine ecounits - coastal resource information management system (crims),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/50,Pelagic Marine Ecounits - Coastal Resource Information Management System (CRIMS),3fb0b787f8b94887a84fe58b5d2436b7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/5,YES
permitted mine areas - major mine,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/824,Permitted Mine Areas - Major Mine,967cb22b5db44c918278dd6ffe118f2d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/70,YES
pest infestation points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/93,Pest Infestation Points,c5de2c60737b4722910995ab5aa28ed9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/93,NO
pest infestation polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/68,Pest Infestation Polygons,75d61f237da546e0b37f5ae8dee601c0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/68,NO
petroleum and natural gas grid block,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/396,Petroleum and Natural Gas Grid Block,02d0f116b9cf48f8859eea2f8c62fd8e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/57,YES
petroleum and natural gas grid map group,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/74,Petroleum and Natural Gas Grid Map Group,078a543d854940ccbdf7f81c33ff571c,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/50,YES
petroleum and natural gas grid map sheet,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/344,Petroleum and Natural Gas Grid Map Sheet,8c03b3903bf44a8a8797d44fd46813cc,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/30,YES
petroleum and natural gas grid unit,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/82,Petroleum and Natural Gas Grid Unit,8f435e0b1f5b4286b0989c5421ea69eb,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/64,YES
petroleum survey index of geological and geophysical reports,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/97,Petroleum Survey Index of Geological and Geophysical Reports,cf28bb36ebc04c98b9f26c90fada8eaf,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/6,YES
pharmacies in bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/854,Pharmacies in BC,77ccd71e106f4c8bb624370c1ba9cec5,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/1,YES
physiographic areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/10,Physiographic Areas,7013dba557a74115a55e7702c33a4f69,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/30,YES
pncp - high elevation winter range,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/7,PNCP - High Elevation Winter Range,e824529fb263438dae864d38599947e5,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/2,YES
